"","gutenberg_id","story","line","word"
"123",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",35,"observation"
"124",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",36,"clues"
"125",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",36,"clearing"
"126",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",36,"mysteries"
"127",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",37,"abandoned"
"128",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",37,"hopeless"
"129",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",37,"official"
"130",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",37,"police"
"131",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",37,"time"
"132",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",38,"time"
"133",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",38,"heard"
"134",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",38,"vague"
"135",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",38,"account"
"136",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",38,"doings"
"137",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",38,"summons"
"138",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",39,"odessa"
"139",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",39,"trepoff"
"140",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",39,"murder"
"141",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",39,"clearing"
"142",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",40,"singular"
"143",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",40,"tragedy"
"144",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",40,"atkinson"
"145",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",40,"brothers"
"146",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",40,"trincomalee"
"147",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",41,"finally"
"148",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",41,"mission"
"149",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",41,"accomplished"
"150",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",42,"delicately"
"151",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",42,"successfully"
"152",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",42,"reigning"
"153",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",42,"family"
"154",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",42,"holland"
"155",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",43,"signs"
"156",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",43,"activity"
"157",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",44,"shared"
"158",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",44,"readers"
"159",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",44,"daily"
"160",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",44,"press"
"161",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",45,"friend"
"162",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",45,"companion"
"163",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",47,"night"
"164",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",47,"twentieth"
"165",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",47,"march"
"166",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",47,"1888"
"167",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",48,"returning"
"168",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",48,"journey"
"169",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",48,"patient"
"170",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",48,"returned"
"171",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",49,"civil"
"172",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",49,"practice"
"173",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",49,"led"
"174",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",49,"baker"
"175",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",49,"street"
"176",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",50,"passed"
"177",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",50,"remembered"
"178",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",50,"door"
"179",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",51,"mind"
"180",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",51,"wooing"
"181",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",51,"dark"
"182",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",51,"incidents"
"183",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",52,"study"
"184",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",52,"scarlet"
"185",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",52,"seized"
"186",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",52,"keen"
"187",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",52,"desire"
"188",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",53,"employing"
"189",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",53,"extraordinary"
"190",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",53,"powers"
"191",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",54,"brilliantly"
"192",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",54,"lit"
"193",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",54,"looked"
"194",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",55,"tall"
"195",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",55,"spare"
"196",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",55,"figure"
"197",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",55,"pass"
"198",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",55,"dark"
"199",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",55,"silhouette"
"200",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",56,"blind"
"201",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",56,"pacing"
"202",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",56,"swiftly"
"203",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",56,"eagerly"
"204",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",56,"head"
"205",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",57,"sunk"
"206",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",57,"chest"
"207",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",57,"hands"
"208",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",57,"clasped"
"209",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",58,"mood"
"210",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",58,"habit"
"211",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",58,"attitude"
"212",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",58,"manner"
"213",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",58,"told"
"214",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",59,"story"
"215",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",59,"risen"
"216",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",60,"drug"
"217",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",60,"created"
"218",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",60,"dreams"
"219",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",60,"hot"
"220",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",60,"scent"
"221",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",61,"rang"
"222",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",61,"bell"
"223",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",61,"shown"
"224",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",61,"chamber"
"225",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",64,"manner"
"226",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",64,"effusive"
"227",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",64,"seldom"
"228",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",64,"glad"
"229",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",65,"word"
"230",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",65,"spoken"
"231",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",65,"kindly"
"232",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",66,"eye"
"233",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",66,"waved"
"234",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",66,"armchair"
"235",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",66,"threw"
"236",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",66,"cigars"
"237",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",67,"spirit"
"238",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",67,"gasogene"
"239",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",67,"corner"
"240",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",68,"stood"
"241",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",68,"fire"
"242",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",68,"looked"
"243",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",68,"singular"
"244",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",69,"introspective"
"245",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",69,"fashion"
"246",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",71,"wedlock"
"247",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",71,"suits"
"248",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",71,"remarked"
"249",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",71,"watson"
"250",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",72,"half"
"251",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",72,"pounds"
"252",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",74,"answered"
"253",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",76,"trifle"
"254",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",77,"fancy"
"255",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",77,"watson"
"256",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",77,"practice"
"257",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",77,"observe"
"258",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",78,"intended"
"259",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",78,"harness"
"260",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",82,"deduce"
"261",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",83,"wet"
"262",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",83,"clumsy"
"263",1661,"ADVENTURE I. A SCANDAL IN BOHEMIA",84,"careless"
